Date,company name,open,high,low,closing,avg_price_1,avg_volume_1,std_price_2,ROC_28,gold,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts
2/16/2023,Harmony Gold Mining Company Limited,3.19,3.27,3.18,3.23,3.24,2606347,0.06363961,-14.55026455,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Pan American Silver Corp.,15.96,15.96,16.37,16.25,16.13,3798118,0.2545584412271333,-12.58741259,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Endeavour Mining plc,3.05,3.05,3.17,3.13,3.11,1714565,0.042426406871177505,-12.07865169,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Osisko Gold Royalties Ltd,12.8,12.955,12.64,12.9,12.92,589493,0.049497475,-5.839416058,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Eldorado Gold Corporation,8.81,9.0799,8.69,8.99,8.89,1273505,0.1484924240491698,0.3348214285714214,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,IAMGOLD Corporation,2.43,2.54,2.39,2.47,2.47,4084564,0.06363961,-6.79245283,1842,1,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,"Coeur Mining, Inc.",3.23,3.3575,3.19,3.31,3.3,6099777,0.070710678,-17.86600496,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Equinox Gold Corp.,3.64,3.8,3.58,3.75,3.68,1932132,0.049497474683128234,-14.77272727,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Orla Mining Ltd.,3.9,4.21,3.87,4.21,4.11,89522,0.014142135623723675,5.513784461152875,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Sandstorm Gold Ltd.,5.12,5.245,5.065,5.21,5.17,2452090,0.11313708498984326,-11.54499151,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Centerra Gold Inc.,6.27,6.31,6.2,6.24,6.3,144728,0.14849242404919927,4.522613065326641,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Seabridge Gold Inc.,11.43,11.62,11.24,11.47,11.52,203356,0.22627416997964686,-15.90909091,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,DRDGOLD Limited,7.38,7.77,7.38,7.55,7.46,125670,0.077781746,-10.01191895,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,Caledonia Mining Corporation Plc,12.77,13,12.48,13,12.73,33119,0.14142135623724245,-9.470752089,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/16/2023,"Idaho Strategic Resources, Inc.",5.48,5.5,5.39,5.5,5.36,5457,0.077781746,-2.482269504,1842,0,0,0,0,1,0,0,0,0,0,0,0
2/16/2023,"Contango Ore, Inc.",22.56,22.56,22.56,22.56,22.52,2423,0.007071068,-18.7027027,1842,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Newmont Corporation,45.32,45.56,44.67,45.42,45.85,7494693,0.3181980515337659,-14.84814398,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Agnico Eagle Mine,46.79,46.9,44.54,46.23,49.3,3164260,0.10606601717923092,-17.79871977,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Barrick Gold Cor,16.65,16.79,16.44,16.74,16.95,22997260,0.15556349186109752,-11.75540327,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Wheaton Precious Metals Corp.,41.69,42.47,41.33,42.28,42.37,2177058,0.028284271,-6.501547988,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Franco-Nevada Corporation,132.93,134.24,131.57,132.45,134.93,371176,0.4737615433926967,-9.977570856,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Gold Fields Limited,10.1,10.22,9.985,10.1,10.2,4180919,0.056568542495017554,-17.95288383,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,AngloGold Ashant,18.21,18.47,18.005,18.47,18.55,3629068,0.049497475,-18.31048209,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Kinross Gold Corporation,3.89,3.89,3.76,3.86,3.93,23846131,0,-18.22033898,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Alamos Gold Inc.,159.7,163.1768,157.67,10.35,10.43,3289806,0.049497475,-7.423971377,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Harmony Gold Mining Company Limited,3.205,3.28,3.15,3.24,3.23,3065606,0.007071068,-15.625,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Pan American Silver Corp.,16,16,16.315,16.21,16.25,3385097,0.084852814,-15.04192872,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Endeavour Mining plc,3.07,3.07,3.15,3.13,3.13,1703860,0.014142135623681665,-12.32492997,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Osisko Gold Royalties Ltd,12.75,12.845,12.52,12.77,12.9,459463,0.014142135623521245,-6.37829912,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Eldorado Gold Corporation,8.8,8.9,8.61,8.72,8.99,2113023,0.070710678,-4.80349345,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,IAMGOLD Corporation,2.41,2.49,2.295,2.46,2.47,4871077,0,-9.558823529,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,"Coeur Mining, Inc.",3.27,3.33,3.19,3.31,3.31,3949160,0.007071068,-20.6235012,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Equinox Gold Corp.,3.69,3.76,3.59,3.69,3.75,2248869,0.049497474683128234,-17.07865169,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Orla Mining Ltd.,4.17,4.18,4.09,4.13,4.21,117326,0.070710678,3.2499999999999973,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Sandstorm Gold Ltd.,5.13,5.18,5.065,5.11,5.21,2112408,0.028284271,-15.53719008,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Centerra Gold Inc.,6.17,6.28,6.04,6.24,6.24,53277,0.042426407,1.4634146341463392,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Seabridge Gold Inc.,11.38,11.44,11.082,11.28,11.47,277465,0.035355339,-17.84413693,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,DRDGOLD Limited,7.44,7.555,7.33,7.52,7.55,173226,0.06363961,-11.84056272,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,Caledonia Mining Corporation Plc,12.81,12.99,12.5,12.7,13,26794,0.1909188309203202,-12.35334714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,"Idaho Strategic Resources, Inc.",5.49,5.5,5.31,5.34,5.5,9915,0.098994949,-2.909090909,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2023,"Contango Ore, Inc.",22.56,22.56,22.56,22.56,22.56,493,0.028284271,-18.7027027,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Newmont Corporation,45.32,45.56,44.67,45.42,45.42,8575160,0.30405591590999864,-14.84814398,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Agnico Eagle Mine,46.79,46.9,44.54,46.23,46.23,10374420,2.1708178182427766,-17.79871977,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Barrick Gold Cor,16.65,16.79,16.44,16.74,16.74,21649340,0.14849242404925025,-11.75540327,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Wheaton Precious Metals Corp.,41.69,42.47,41.33,42.28,42.28,1987278,0.06363961,-6.501547988,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Franco-Nevada Corporation,132.93,134.24,131.57,132.45,132.45,507232,1.7536248173419997,-9.977570856,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Gold Fields Limited,10.1,10.22,9.985,10.1,10.1,3365000,0.070710678,-17.95288383,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,AngloGold Ashant,18.21,18.47,18.005,18.47,18.47,3115881,0.056568542,-18.31048209,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Kinross Gold Corporation,3.89,3.89,3.76,3.86,3.86,20279840,0.049497475,-18.22033898,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Alamos Gold Inc.,159.7,163.1768,157.67,10.35,10.35,2955238,0.056568542,-7.423971377,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Harmony Gold Mining Company Limited,3.205,3.28,3.15,3.24,3.24,2418275,0.007071068,-15.625,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Pan American Silver Corp.,16,16,16.315,16.21,16.21,4783854,0.028284271247220254,-15.04192872,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Endeavour Mining plc,3.07,3.07,3.15,3.13,3.13,1587520,0,-12.32492997,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Osisko Gold Royalties Ltd,12.75,12.845,12.52,12.77,12.77,595031,0.091923882,-6.37829912,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Eldorado Gold Corporation,8.8,8.9,8.61,8.72,8.72,3170671,0.19091883092035947,-4.80349345,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,IAMGOLD Corporation,2.41,2.49,2.295,2.46,2.46,6647108,0.007071068,-9.558823529,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,"Coeur Mining, Inc.",3.27,3.33,3.19,3.31,3.31,3407464,0,-20.6235012,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Equinox Gold Corp.,3.69,3.76,3.59,3.69,3.69,3054803,0.042426407,-17.07865169,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Orla Mining Ltd.,4.17,4.18,4.09,4.13,4.13,71681,0.056568542,3.2499999999999973,1840.4,0,0,0,0,1,0,0,0,0,0,0,0
2/18/2023,Sandstorm Gold Ltd.,5.13,5.18,5.065,5.11,5.11,1709891,0.070710678,-15.53719008,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Centerra Gold Inc.,6.17,6.28,6.04,6.24,6.24,127637,0,1.4634146341463392,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Seabridge Gold Inc.,11.38,11.44,11.082,11.28,11.28,213659,0.13435028842534819,-17.84413693,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,DRDGOLD Limited,7.44,7.555,7.33,7.52,7.52,131703,0.021213203,-11.84056272,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,Caledonia Mining Corporation Plc,12.81,12.99,12.5,12.7,12.7,30727,0.2121320343559214,-12.35334714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,"Idaho Strategic Resources, Inc.",5.49,5.5,5.31,5.34,5.34,14480,0.11313708498984873,-2.909090909,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,"Contango Ore, Inc.",22.56,22.56,22.56,22.56,22.56,25,0,-18.7027027,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Newmont Corporation,45.32,45.56,44.67,45.42,45.42,8575160,0,-14.84814398,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Agnico Eagle Mine,46.79,46.9,44.54,46.23,46.23,10374420,0,-17.79871977,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Barrick Gold Cor,16.65,16.79,16.44,16.74,16.74,21649340,0,-11.75540327,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Wheaton Precious Metals Corp.,41.69,42.47,41.33,42.28,42.28,1987278,0,-6.501547988,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Franco-Nevada Corporation,132.93,134.24,131.57,132.45,132.45,507232,0,-9.977570856,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Gold Fields Limited,10.1,10.22,9.985,10.1,10.1,3365000,0,-17.95288383,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,AngloGold Ashant,18.21,18.47,18.005,18.47,18.47,3115881,0,-18.31048209,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Kinross Gold Corporation,3.89,3.89,3.76,3.86,3.86,20279840,0,-18.22033898,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Alamos Gold Inc.,159.7,163.1768,157.67,10.35,10.35,2955238,0,-7.423971377,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Harmony Gold Mining Company Limited,3.205,3.28,3.15,3.24,3.24,2418275,0,-15.625,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Pan American Silver Corp.,16,16,16.315,16.21,16.21,4783854,0,-15.04192872,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Endeavour Mining plc,3.07,3.07,3.15,3.13,3.13,1587520,0,-12.32492997,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Osisko Gold Royalties Ltd,12.75,12.845,12.52,12.77,12.77,595031,0,-6.37829912,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Eldorado Gold Corporation,8.8,8.9,8.61,8.72,8.72,3170671,0,-4.80349345,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,IAMGOLD Corporation,2.41,2.49,2.295,2.46,2.46,6647108,0,-9.558823529,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,"Coeur Mining, Inc.",3.27,3.33,3.19,3.31,3.31,3407464,0,-20.6235012,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Equinox Gold Corp.,3.69,3.76,3.59,3.69,3.69,3054803,0,-17.07865169,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Orla Mining Ltd.,4.17,4.18,4.09,4.13,4.13,71681,0,3.2499999999999973,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Sandstorm Gold Ltd.,5.13,5.18,5.065,5.11,5.11,1709891,0,-15.53719008,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Centerra Gold Inc.,6.17,6.28,6.04,6.24,6.24,127637,0,1.4634146341463392,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Seabridge Gold Inc.,11.38,11.44,11.082,11.28,11.28,213659,0,-17.84413693,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,DRDGOLD Limited,7.44,7.555,7.33,7.52,7.52,131703,0,-11.84056272,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,Caledonia Mining Corporation Plc,12.81,12.99,12.5,12.7,12.7,30727,0,-12.35334714,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,"Idaho Strategic Resources, Inc.",5.49,5.5,5.31,5.34,5.34,14480,0,-2.909090909,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2023,"Contango Ore, Inc.",22.56,22.56,22.56,22.56,22.56,25,0,-18.7027027,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Newmont Corporation,45.32,45.56,44.67,45.42,45.42,8575160,0,-15.30859594,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Agnico Eagle Mine,46.79,46.9,44.54,46.23,46.23,10374420,0,-18.01737897,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Barrick Gold Cor,16.65,16.79,16.44,16.74,16.74,21649340,0,-12.94851794,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Wheaton Precious Metals Corp.,41.69,42.47,41.33,42.28,42.28,1987278,0,-6.851729456,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Franco-Nevada Corporation,132.93,134.24,131.57,132.45,132.45,507232,0,-9.162608875,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Gold Fields Limited,10.1,10.22,9.985,10.1,10.1,3365000,0,-17.34860884,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,AngloGold Ashant,18.21,18.47,18.005,18.47,18.47,3115881,0,-18.12943262,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Kinross Gold Corporation,3.89,3.89,3.76,3.86,3.86,20279840,0,-18.56540084,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Alamos Gold Inc.,159.7,163.1768,157.67,10.35,10.35,2955238,0,-7.423971377,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Harmony Gold Mining Company Limited,3.205,3.28,3.15,3.24,3.24,2418275,0,-15.18324607,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Pan American Silver Corp.,16,16,16.315,16.21,16.21,4783854,0,-13.77659574,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Endeavour Mining plc,3.07,3.07,3.15,3.13,3.13,1587520,0,-10.57142857,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Osisko Gold Royalties Ltd,12.75,12.845,12.52,12.77,12.77,595031,0,-5.686853767,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Eldorado Gold Corporation,8.8,8.9,8.61,8.72,8.72,3170671,0,-5.422993492,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,IAMGOLD Corporation,2.41,2.49,2.295,2.46,2.46,6647108,0,-8.550185874,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,"Coeur Mining, Inc.",3.27,3.33,3.19,3.31,3.31,3407464,0,-20.24096386,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Equinox Gold Corp.,3.69,3.76,3.59,3.69,3.69,3054803,0,-17.81737194,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Orla Mining Ltd.,4.17,4.18,4.09,4.13,4.13,71681,0,4.556962025316448,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Sandstorm Gold Ltd.,5.13,5.18,5.065,5.11,5.11,1709891,0,-14.54849498,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Centerra Gold Inc.,6.17,6.28,6.04,6.24,6.24,127637,0,0.8077544426494316,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Seabridge Gold Inc.,11.38,11.44,11.082,11.28,11.28,213659,0,-17.60409058,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,DRDGOLD Limited,7.44,7.555,7.33,7.52,7.52,131703,0,-11.00591716,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,Caledonia Mining Corporation Plc,12.81,12.99,12.5,12.7,12.7,30727,0,-18.69398207,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,"Idaho Strategic Resources, Inc.",5.49,5.5,5.31,5.34,5.34,14480,0,-4.129263914,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2023,"Contango Ore, Inc.",22.56,22.56,22.56,22.56,22.56,25,0,-13.23076923,1840.4,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Newmont Corporation,45.19,45.45,44.73,45.17,45.42,8575160,0,-15.3961416,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Agnico Eagle Mine,46.05,47.115,45.91,46.5,46.23,10374420,0,-18.8764829,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Barrick Gold Cor,16.73,16.8,16.49,16.59,16.74,21649340,0,-14.57260556,1833,0,0,0,0,0,1,0,0,0,0,0,0
2/21/2023,Wheaton Precious Metals Corp.,42.09,42.44,41.58,41.93,42.28,1987278,0,-8.289588801,1833,1,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Franco-Nevada Corporation,132.44,132.74,130.1015,130.39,132.45,507232,0,-12.0412844,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Gold Fields Limited,10.05,10.17,9.99,10.04,10.1,3365000,0,-17.56978654,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,AngloGold Ashant,18.28,18.48,18.1441,18.2,18.47,3115881,0,-17.23510687,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Kinross Gold Corporation,3.82,3.89,3.78,3.79,3.86,20279840,0,-21.36929461,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Alamos Gold Inc.,161.18,162.97,158.46,10.18,10.35,2955238,0,-10.46613896,1833,0,0,0,0,1,0,0,0,0,0,0,0
2/21/2023,Harmony Gold Mining Company Limited,3.2,3.24,3.1401,3.18,3.24,2418275,0,-15.42553191,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Pan American Silver Corp.,16.16,16.16,16.24,15.67,16.21,4783854,0,-17.56970016,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Endeavour Mining plc,3.11,3.11,3.14,3.06,3.13,1587520,0,-15.70247934,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Osisko Gold Royalties Ltd,12.71,12.92,12.63,12.69,12.77,595031,0,-7.776162791,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Eldorado Gold Corporation,8.62,8.755,8.41,8.52,8.72,3170671,0,-9.554140127,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,IAMGOLD Corporation,2.42,2.435,2.325,2.33,2.46,6647108,0,-17.37588652,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,"Coeur Mining, Inc.",3.29,3.34,3.115,3.15,3.31,3407464,0,-23.17073171,1833,0,0,0,0,1,0,0,0,0,0,0,0
2/21/2023,Equinox Gold Corp.,3.69,3.75,3.51,3.57,3.69,3054803,0,-23.71794872,1833,0,0,0,0,0,1,0,1,0,0,0,0
2/21/2023,Orla Mining Ltd.,4.1,4.18,4.07,4.1,4.13,71681,0,2.499999999999991,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Sandstorm Gold Ltd.,5.11,5.19,5.045,5.08,5.11,1709891,0,-15.75456053,1833,1,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Centerra Gold Inc.,6.25,6.27,6.08,6.08,6.24,127637,0,-1.777059774,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Seabridge Gold Inc.,11.16,11.29,11.01,11.07,11.28,213659,0,-20.24495677,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,DRDGOLD Limited,7.46,7.58,7.251,7.4,7.52,131703,0,-13.95348837,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,Caledonia Mining Corporation Plc,12.7,13.08,12.7,12.9,12.7,30727,0,-18.04320203,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,"Idaho Strategic Resources, Inc.",5.35,5.59,5.35,5.5,5.34,14480,0,-1.785714286,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2023,"Contango Ore, Inc.",24.36,24.36,23.42,23.89,22.56,25,0,-11.05733433,1833,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Newmont Corporation,45,45.03,44.05,44.23,45.17,6856866,0.17677669529621834,-19.71319659,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Agnico Eagle Mine,46.3,46.3,45.01,45.4,46.5,5017298,0.1909188309213856,-21.60248662,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Barrick Gold Cor,16.52,16.53,16.1,16.21,16.59,15470130,0.10606601717810978,-18.08994442,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Wheaton Precious Metals Corp.,41.52,41.61,40.235,41.02,41.93,2219354,0.2474873734153333,-11.70899699,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Franco-Nevada Corporation,130,130.11,126.85,127.75,130.39,635839,1.456639969243417,-15.35250464,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Gold Fields Limited,9.63,9.755,9.59,9.65,10.04,4003601,0.042426407,-22.11460856,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,AngloGold Ashant,16.91,17.095,16.54,16.91,18.2,3040351,0.19091883092070439,-22.85583942,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Kinross Gold Corporation,3.76,3.785,3.6607,3.7,3.79,13285020,0.049497474683073674,-24.18032787,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Alamos Gold Inc.,159.52,162.5848,158.6,10.04,10.18,2764012,0.1202081528016785,-13.37359793,1832,0,0,0,0,1,0,0,0,0,0,0,0
2/22/2023,Harmony Gold Mining Company Limited,2.99,3.08,2.98,3.01,3.18,2151523,0.042426407,-20.37037037,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Pan American Silver Corp.,15.64,15.64,15.84,15.76,15.67,4664778,0.3818376618407137,-17.65935214,1832,1,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Endeavour Mining plc,3.06,3.06,3.08,3.03,3.06,1536491,0.049497475,-20.05277045,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Osisko Gold Royalties Ltd,12.61,12.64,12.42,12.55,12.69,468083,0.056568542,-9.971305595,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Eldorado Gold Corporation,8.46,8.48,8.26,8.44,8.52,3395820,0.1414213562372882,-12.26611227,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,IAMGOLD Corporation,2.345,2.345,2.22,2.25,2.33,5404204,0.091923882,-21.60278746,1832,0,0,0,0,0,0,0,0,1,0,0,0
2/22/2023,"Coeur Mining, Inc.",3.15,3.19,3.11,3.12,3.15,6609363,0.11313708498983736,-25.71428571,1832,1,0,0,1,0,0,0,0,0,0,0,0
2/22/2023,Equinox Gold Corp.,3.54,3.88,3.53,3.64,3.57,2523145,0.084852814,-25.10288066,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Orla Mining Ltd.,4.11,4.11,3.99,4.02,4.1,55729,0.021213203435591448,-2.898550725,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Sandstorm Gold Ltd.,5.03,5.06,4.795,4.81,5.08,1721479,0.021213203435547504,-22.41935484,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Centerra Gold Inc.,6.12,6.14,5.98,6.07,6.08,115173,0.11313708498987061,-6.615384615,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Seabridge Gold Inc.,11,11.05,10.7901,10.92,11.07,239712,0.14849242404907786,-22.22222222,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,DRDGOLD Limited,7.35,7.35,7.02,7.15,7.4,150612,0.084852814,-16.95702671,1832,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2023,Caledonia Mining Corporation Plc,12.89,13.07,12.74,12.94,12.9,23782,0.14142135623724209,-11.00412655,1832,0,0,0,0,0,0,0,0,0,0,0,0
